Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780121568,100,,Aggregated,24.800000,0.000000,2000,3000,3400,3600,4100,4500,4900,5100,5400,5600,5600,2540,2,2000,2152.627254995255,224.27470807451755,5567.5751669332385,3377.307874015748
1780121569,100,,Aggregated,24.600000,0.000000,2000,3000,3400,3600,4100,4500,4900,5100,5400,5600,5600,2578,2,2000,2147.986247357643,224.27470807451755,5567.5751669332385,3361.546159813809
1780121570,100,,Aggregated,26.500000,0.000000,2000,3000,3400,3600,4100,4500,4900,5100,5400,5600,5600,2610,2,2000,2142.828034203931,224.27470807451755,5567.5751669332385,3351.1590038314175
1780121571,100,,Aggregated,27.700000,0.000000,2000,3000,3400,3600,4100,4500,4900,5100,5400,5600,5600,2644,2,2000,2143.7485286906613,224.27470807451755,5567.5751669332385,3360.806732223903
1780121572,100,,Aggregated,27.800000,0.000000,2000,3100,3400,3600,4100,4500,4900,5100,5400,5600,5600,2665,2,2000,2145.8386860941196,224.27470807451755,5567.5751669332385,3366.643527204503
1780121574,100,,Aggregated,28.300000,0.000000,2000,3100,3400,3600,4100,4500,4900,5100,5400,5600,5600,2698,3,2000,2143.4594892596483,224.27470807451755,5567.5751669332385,3373.310600444774
1780121575,100,,Aggregated,28.800000,0.000000,2000,3100,3400,3600,4100,4500,4900,5100,5400,5600,5600,2717,3,2000,2145.68431150404,224.27470807451755,5567.5751669332385,3377.403018034597
1780121576,100,,Aggregated,28.200000,0.000000,2000,3100,3400,3600,4100,4500,4900,5100,5400,5600,5600,2770,3,2000,2146.324166358282,224.27470807451755,5567.5751669332385,3383.0364620938626
1780121577,100,,Aggregated,29.500000,0.100000,2000,3100,3400,3600,4100,4400,4900,5100,5400,5600,5600,2796,3,2000,2141.4543421028343,224.27470807451755,5567.5751669332385,3375.571888412017
1780121578,100,,Aggregated,29.800000,0.100000,2000,3100,3400,3600,4100,4400,4900,5100,5400,5600,5600,2814,3,2000,2140.9025080328693,224.27470807451755,5567.5751669332385,3381.2594171997157
1780121579,100,,Aggregated,31.000000,0.100000,2000,3100,3400,3600,4100,4400,4900,5100,5400,5600,5600,2850,3,2000,2135.4532343077703,224.27470807451755,5567.5751669332385,3377.275789473684
1780121580,100,,Aggregated,29.700000,0.100000,2000,3100,3400,3600,4100,4400,4900,5100,5400,5600,5600,2876,3,2000,2129.2387615558687,224.27470807451755,5567.5751669332385,3373.0135605006953
1780121581,100,,Aggregated,30.500000,0.100000,2000,3100,3400,3600,4100,4400,4900,5100,5400,5600,5600,2913,3,2000,2138.3887547860545,224.27470807451755,5567.5751669332385,3373.8516992790937
1780121582,100,,Aggregated,30.500000,0.100000,2000,3100,3400,3600,4100,4400,4900,5100,5400,5600,5600,2945,3,2000,2137.900278602169,224.27470807451755,5567.5751669332385,3363.238709677419
1780121583,100,,Aggregated,30.200000,0.100000,2000,3100,3400,3600,4100,4400,4900,5100,5400,5600,5600,2967,3,2000,2132.3306863495177,224.27470807451755,5567.5751669332385,3364.170205594877
1780121584,100,,Aggregated,30.100000,0.100000,2000,3100,3400,3600,4100,4400,4900,5100,5400,5600,5600,2999,3,2000,2127.9412754756227,224.27470807451755,5567.5751669332385,3371.756252084028
1780121585,100,,Aggregated,30.100000,0.100000,2000,3100,3500,3600,4100,4400,4900,5100,5400,5600,5600,3023,3,2000,2131.755188618786,224.27470807451755,5567.5751669332385,3356.7452861395964
1780121586,100,,Aggregated,29.500000,0.100000,2000,3100,3500,3600,4100,4400,4900,5100,5400,5600,5600,3062,3,2000,2135.5210578692304,224.27470807451755,5567.5751669332385,3352.3680600914436
1780121587,100,,Aggregated,29.900000,0.000000,2000,3100,3500,3600,4100,4400,4900,5100,5400,5600,5600,3078,3,2000,2136.9193841879032,224.27470807451755,5567.5751669332385,3355.711176088369
1780121588,100,,Aggregated,29.200000,0.000000,2000,3100,3500,3600,4100,4400,4900,5100,5400,5600,5600,3096,3,2000,2143.566582010799,224.27470807451755,5567.5751669332385,3357.81169250646
1780121589,100,,Aggregated,28.200000,0.000000,2000,3100,3500,3600,4100,4400,4900,5100,5400,5600,5600,3131,3,2000,2148.884633392298,224.27470807451755,5567.5751669332385,3358.168316831683
1780121590,100,,Aggregated,28.200000,0.000000,2000,3100,3500,3600,4100,4400,4900,5100,5400,5600,5600,3158,3,2000,2149.39808777444,224.27470807451755,5567.5751669332385,3347.6602279924005
1780121591,100,,Aggregated,26.700000,0.000000,2000,3100,3500,3600,4100,4400,4900,5100,5400,5600,5600,3187,3,2000,2153.264611868064,224.27470807451755,5567.5751669332385,3344.477878882962
1780121592,100,,Aggregated,28.500000,0.000000,2000,3100,3500,3700,4100,4400,4900,5100,5400,5600,5600,3206,3,2000,2150.2304985778737,224.27470807451755,5567.5751669332385,3338.4298190892077
1780121593,100,,Aggregated,28.500000,0.000000,2000,3100,3500,3700,4100,4400,4900,5100,5400,5600,5600,3240,3,2000,2148.619304843395,224.27470807451755,5567.5751669332385,3340.258024691358
1780121594,100,,Aggregated,27.000000,0.000000,2000,3100,3500,3700,4100,4400,4900,5100,5400,5600,5600,3258,3,2000,2146.374119316653,224.27470807451755,5567.5751669332385,3338.887047268263
1780121595,100,,Aggregated,28.000000,0.000000,2000,3100,3500,3700,4100,4500,4900,5100,5400,5600,5600,3287,4,2000,2156.2873629773017,224.27470807451755,5567.5751669332385,3339.2564648615758
1780121596,100,,Aggregated,26.100000,0.000000,2000,3200,3500,3700,4200,4500,4900,5100,5400,5600,5600,3325,4,2000,2160.8958458589545,224.27470807451755,5567.5751669332385,3321.5323308270677
1780121597,100,,Aggregated,25.800000,0.100000,2000,3200,3500,3700,4200,4500,4900,5100,5400,5600,5600,3356,4,2000,2159.9971926221633,224.27470807451755,5567.5751669332385,3316.7127532777117
1780121598,100,,Aggregated,25.800000,0.100000,2000,3200,3500,3700,4200,4500,4900,5100,5400,5600,5600,3377,4,2000,2158.200284394099,224.27470807451755,5567.5751669332385,3309.7263843648207
1780121599,100,,Aggregated,27.100000,0.100000,2000,3200,3500,3700,4200,4500,4900,5100,5400,5600,5600,3410,4,2000,2162.0365236395946,224.27470807451755,5567.5751669332385,3316.27008797654
1780121600,100,,Aggregated,28.300000,0.100000,2000,3200,3500,3700,4200,4500,4900,5100,5400,5600,5600,3431,4,2000,2160.787173135478,224.27470807451755,5567.5751669332385,3321.169046925095
1780121601,100,,Aggregated,29.100000,0.100000,2000,3200,3600,3700,4200,4500,4900,5100,5400,5600,5600,3472,4,2000,2165.3399134220685,224.27470807451755,5567.5751669332385,3322.6595622119817
1780121602,100,,Aggregated,27.200000,0.100000,2000,3200,3600,3700,4200,4500,4900,5100,5400,5600,5600,3506,4,2000,2166.1915548777124,224.27470807451755,5567.5751669332385,3327.531374786081
1780121603,100,,Aggregated,28.500000,0.100000,2000,3200,3500,3700,4200,4500,4900,5100,5400,5600,5600,3540,4,2000,2162.3109950747153,224.27470807451755,5567.5751669332385,3337.883333333333
1780121604,100,,Aggregated,29.600000,0.100000,2000,3200,3500,3700,4200,4500,4900,5100,5400,5600,5600,3561,4,2000,2160.641596503068,224.27470807451755,5567.5751669332385,3333.398202752036
1780121605,100,,Aggregated,29.500000,0.100000,2000,3200,3500,3700,4200,4500,4900,5100,5400,5600,5600,3573,4,2000,2160.887879110378,224.27470807451755,5567.5751669332385,3337.3957458718164
1780121606,100,,Aggregated,29.800000,0.100000,2000,3200,3500,3700,4200,4500,4900,5100,5400,5600,5600,3599,4,2000,2166.1077256936287,224.27470807451755,5567.5751669332385,3337.297026951931
1780121607,100,,Aggregated,28.600000,0.000000,2000,3200,3500,3700,4200,4500,4900,5000,5400,5600,5600,3655,4,2000,2171.097791535976,224.27470807451755,5567.5751669332385,3336.8248974008206
1780121608,100,,Aggregated,27.800000,0.000000,2000,3200,3500,3700,4200,4500,4900,5000,5400,5600,5600,3681,4,2000,2170.7559657086163,224.27470807451755,5567.5751669332385,3331.205107307797
1780121609,100,,Aggregated,29.900000,0.000000,2000,3200,3500,3700,4200,4500,4900,5000,5400,5600,5600,3699,4,2000,2167.8354985983406,224.27470807451755,5567.5751669332385,3321.9618815896188
1780121610,100,,Aggregated,29.800000,0.000000,2000,3200,3500,3700,4200,4500,4900,5000,5400,5600,5600,3737,4,2000,2162.0474903613335,224.27470807451755,5567.5751669332385,3320.2370885737223
1780121611,100,,Aggregated,28.700000,0.000000,2000,3200,3500,3700,4200,4500,4900,5000,5400,5600,5600,3762,4,2000,2163.0855455047626,224.27470807451755,5567.5751669332385,3318.749601275917
1780121612,100,,Aggregated,29.500000,0.000000,2000,3200,3500,3700,4200,4500,4900,5000,5400,5600,5600,3804,4,2000,2167.9741526406015,224.27470807451755,5567.5751669332385,3306.187171398528
